datum,gemnr,gemeente,meldingen,zkh opname,overleden,bevaant,meldingen per 100.000,zkh opname per 100.000,overleden per 100.000,provincie
13/04/2020,984,venray,71,35,0,43604,162.8,80.3,0,limburg
13/04/2020,1961,vijfheerenlanden,149,20,0,56816,262.3,35.2,0,utrecht
13/04/2020,622,vlaardingen,130,27,0,73445,177,36.8,0,zuid-holland
13/04/2020,96,vlieland,0,0,0,1152,0,0,0,zuid-holland
13/04/2020,718,vlissingen,44,8,0,44365,99.2,18,0,zeeland
13/04/2020,986,voerendaal,23,13,0,12471,184.4,104.2,0,limburg
13/04/2020,626,voorschoten,24,9,0,25603,93.7,35.2,0,zuid-holland
13/04/2020,285,voorst,42,10,0,24546,171.1,40.7,0,gelderland
13/04/2020,865,vught,75,36,0,26554,282.4,135.6,0,noord-brabant
13/04/2020,1949,waadhoeke,58,7,0,46079,125.9,15.2,0,friesland
13/04/2020,866,waalre,20,5,0,17454,114.6,28.6,0,noord-brabant
13/04/2020,867,waalwijk,98,23,0,48620,201.6,47.3,0,noord-brabant
13/04/2020,627,waddinxveen,33,11,0,29293,112.7,37.6,0,zuid-holland
13/04/2020,289,wageningen,29,13,0,39673,73.1,32.8,0,gelderland
13/04/2020,629,wassenaar,31,7,0,26214,118.3,26.7,0,zuid-holland
13/04/2020,852,waterland,21,12,0,17422,120.5,68.9,0,noord-holland
13/04/2020,988,weert,95,55,0,50107,189.6,109.8,0,limburg
13/04/2020,457,weesp,28,9,0,19729,141.9,45.6,0,noord-holland
13/04/2020,1960,west betuwe,108,32,0,51198,210.9,62.5,0,gelderland
13/04/2020,668,west maas en waal,55,12,0,19320,284.7,62.1,0,gelderland
13/04/2020,1969,westerkwartier,50,14,0,63375,78.9,22.1,0,groningen
13/04/2020,1701,westerveld,23,6,0,19460,118.2,30.8,0,drenthe
13/04/2020,293,westervoort,17,9,0,14973,113.5,60.1,0,gelderland
13/04/2020,1950,westerwolde,5,5,0,25796,19.4,19.4,0,groningen
13/04/2020,1783,westland,148,41,0,110357,134.1,37.2,0,zuid-holland
13/04/2020,98,weststellingwerf,13,2,0,25916,50.2,7.7,0,friesland
13/04/2020,614,westvoorne,21,6,0,14728,142.6,40.7,0,zuid-holland
13/04/2020,189,wierden,30,4,0,24440,122.7,16.4,0,overijssel
13/04/2020,296,wijchen,86,36,0,41124,209.1,87.5,0,gelderland
13/04/2020,1696,wijdemeren,16,7,0,24360,65.7,28.7,0,noord-holland
13/04/2020,352,wijk bij duurstede,23,7,0,23910,96.2,29.3,0,utrecht
13/04/2020,294,winterswijk,19,3,0,28865,65.8,10.4,0,gelderland
13/04/2020,873,woensdrecht,20,4,0,21883,91.4,18.3,0,noord-brabant
13/04/2020,632,woerden,97,39,0,52294,185.5,74.6,0,utrecht
13/04/2020,880,wormerland,29,16,0,16299,177.9,98.2,0,noord-holland
13/04/2020,351,woudenberg,19,8,0,13362,142.2,59.9,0,utrecht
13/04/2020,479,zaanstad,220,88,0,156711,140.4,56.2,0,noord-holland
13/04/2020,297,zaltbommel,40,17,0,28901,138.4,58.8,0,gelderland
13/04/2020,473,zandvoort,27,9,0,17116,157.7,52.6,0,noord-holland
13/04/2020,50,zeewolde,20,8,0,22656,88.3,35.3,0,flevoland
13/04/2020,355,zeist,88,29,0,64932,135.5,44.7,0,utrecht
13/04/2020,299,zevenaar,60,38,0,43740,137.2,86.9,0,gelderland
13/04/2020,637,zoetermeer,98,36,0,125283,78.2,28.7,0,zuid-holland
13/04/2020,638,zoeterwoude,7,2,0,8611,81.3,23.2,0,zuid-holland
13/04/2020,1892,zuidplas,64,17,0,43894,145.8,38.7,0,zuid-holland
13/04/2020,879,zundert,44,16,0,21821,201.6,73.3,0,noord-brabant
13/04/2020,301,zutphen,46,17,0,47942,95.9,35.5,0,gelderland
13/04/2020,1896,zwartewaterland,103,31,0,22690,453.9,136.6,0,overijssel
13/04/2020,642,zwijndrecht,61,12,0,44741,136.3,26.8,0,zuid-holland
13/04/2020,193,zwolle,20,33,0,128831,25.6,42.5,0,overijssel
14/04/2020,1680,aa en hunze,10,1,0,25453,39.3,3.9,0,drenthe
14/04/2020,358,aalsmeer,30,7,0,31857,94.2,22,0,noord-holland
14/04/2020,197,aalten,27,2,0,27117,99.6,7.4,0,gelderland
14/04/2020,59,achtkarspelen,5,0,0,27836,18,0,0,friesland
14/04/2020,482,alblasserdam,27,8,0,20165,133.9,39.7,0,zuid-holland
14/04/2020,613,albrandswaard,57,8,0,25589,222.8,31.3,0,zuid-holland
14/04/2020,361,alkmaar,165,47,0,109444,150.8,42.9,0,noord-holland
14/04/2020,141,almelo,64,18,0,73080,87.6,24.6,0,overijssel
14/04/2020,34,almere,175,95,0,211840,82.6,44.8,0,flevoland
14/04/2020,484,alphen aan den rijn,106,49,0,111889,94.7,43.8,0,zuid-holland
14/04/2020,1723,alphen-chaam,40,15,0,10213,391.7,146.9,0,noord-brabant
14/04/2020,1959,altena,88,27,0,55980,157.2,48.2,0,noord-brabant
14/04/2020,60,ameland,0,0,0,3718,0,0,0,noord-brabant
14/04/2020,307,amersfoort,121,48,0,157279,76.9,30.5,0,utrecht
14/04/2020,362,amstelveen,204,45,0,91691,222.5,49.1,0,noord-holland
14/04/2020,363,amsterdam,1227,401,0,872779,140.6,45.9,0,noord-holland
14/04/2020,200,apeldoorn,180,38,0,163829,109.9,23.2,0,gelderland
14/04/2020,3,appingedam,2,2,0,11644,17.2,17.2,0,groningen
14/04/2020,202,arnhem,170,53,0,161368,105.3,32.8,0,gelderland
14/04/2020,106,assen,29,10,0,68606,42.3,14.6,0,drenthe
14/04/2020,743,asten,45,12,0,16734,268.9,71.7,0,noord-brabant
14/04/2020,744,baarle-nassau,4,1,0,6860,58.3,14.6,0,noord-brabant
14/04/2020,308,baarn,26,8,0,24873,104.5,32.2,0,utrecht
14/04/2020,489,barendrecht,72,28,0,48713,147.8,57.5,0,zuid-holland
14/04/2020,203,barneveld,77,12,0,59077,130.3,20.3,0,gelderland
14/04/2020,888,beek,28,14,0,15868,176.5,88.2,0,limburg
14/04/2020,1954,beekdaelen,77,40,0,35976,214,111.2,0,limburg
14/04/2020,370,beemster,8,4,0,10025,79.8,39.9,0,noord-holland
14/04/2020,889,beesel,33,20,0,13483,244.8,148.3,0,limburg
14/04/2020,1945,berg en dal,126,29,0,34990,360.1,82.9,0,gelderland
14/04/2020,1724,bergeijk,34,13,0,18638,182.4,69.7,0,noord-brabant
14/04/2020,893,bergen (l.),11,6,0,13085,84.1,45.9,0,limburg
14/04/2020,373,bergen (nh.),46,16,0,29844,154.1,53.6,0,noord-holland
14/04/2020,748,bergen op zoom,58,19,0,67489,85.9,28.2,0,noord-brabant
14/04/2020,1859,berkelland,33,5,0,43748,75.4,11.4,0,gelderland
14/04/2020,1721,bernheze,198,76,0,31247,633.7,243.2,0,noord-brabant
14/04/2020,753,best,45,31,0,29985,150.1,103.4,0,noord-brabant
14/04/2020,209,beuningen,40,18,0,25891,154.5,69.5,0,gelderland
14/04/2020,375,beverwijk,55,15,0,41613,132.2,36,0,noord-holland
14/04/2020,1728,bladel,38,15,0,20395,186.3,73.5,0,noord-brabant
14/04/2020,376,blaricum,17,5,0,11536,147.4,43.3,0,noord-holland
14/04/2020,377,bloemendaal,37,6,0,23570,157,25.5,0,noord-holland
14/04/2020,1901,bodegraven-reeuwijk,29,7,0,34869,83.2,20.1,0,zuid-holland
14/04/2020,755,boekel,80,31,0,10784,741.8,287.5,0,noord-brabant
14/04/2020,1681,borger-odoorn,4,2,0,25558,15.7,7.8,0,drenthe
14/04/2020,147,borne,40,13,0,23313,171.6,55.8,0,overijssel
14/04/2020,654,borsele,18,4,0,22738,79.2,17.6,0,zeeland
14/04/2020,756,boxmeer,69,17,0,29371,234.9,57.9,0,noord-brabant
14/04/2020,757,boxtel,39,17,0,30803,126.6,55.2,0,noord-brabant
14/04/2020,758,breda,367,138,0,184271,199.2,74.9,0,noord-brabant
14/04/2020,501,brielle,23,11,0,17282,133.1,63.7,0,zuid-holland
14/04/2020,1876,bronckhorst,30,5,0,36052,83.2,13.9,0,gelderland
14/04/2020,213,brummen,24,9,0,20756,115.6,43.4,0,gelderland
14/04/2020,899,brunssum,57,32,0,27817,204.9,115,0,limburg
14/04/2020,312,bunnik,20,7,0,15191,131.7,46.1,0,utrecht
14/04/2020,313,bunschoten,30,4,0,21867,137.2,18.3,0,utrecht
14/04/2020,214,buren,24,7,0,26742,89.7,26.2,0,gelderland
14/04/2020,502,capelle aan den ijssel,164,33,0,67151,244.2,49.1,0,zuid-holland
14/04/2020,383,castricum,55,13,0,35988,152.8,36.1,0,noord-holland
14/04/2020,109,coevorden,40,9,0,35296,113.3,25.5,0,drenthe
14/04/2020,1706,cranendonck,136,57,0,21166,642.5,269.3,0,noord-brabant
14/04/2020,1684,cuijk,40,9,0,25139,159.1,35.8,0,noord-brabant
14/04/2020,216,culemborg,38,20,0,28956,131.2,69.1,0,gelderland
14/04/2020,148,dalfsen,53,15,0,28585,185.4,52.5,0,overijssel
14/04/2020,1891,dantumadiel,6,2,0,18916,31.7,10.6,0,friesland
14/04/2020,310,de bilt,79,19,0,43124,183.2,44.1,0,utrecht
14/04/2020,1940,de fryske marren,46,13,0,51567,89.2,25.2,0,friesland
14/04/2020,736,de ronde venen,57,27,0,44457,128.2,60.7,0,utrecht
14/04/2020,1690,de wolden,27,8,0,24327,111,32.9,0,drenthe
14/04/2020,503,delft,95,36,0,103659,91.6,34.7,0,zuid-holland
14/04/2020,10,delfzijl,13,5,0,24666,52.7,20.3,0,groningen
14/04/2020,400,den helder,27,8,0,56305,48,14.2,0,noord-holland
14/04/2020,762,deurne,110,50,0,32474,338.7,154,0,noord-brabant
14/04/2020,150,deventer,117,37,0,100718,116.2,36.7,0,overijssel
14/04/2020,384,diemen,20,5,0,30781,65,16.2,0,noord-holland
14/04/2020,1774,dinkelland,60,17,0,26470,226.7,64.2,0,overijssel
14/04/2020,221,doesburg,16,5,0,11078,144.4,45.1,0,gelderland
14/04/2020,222,doetinchem,59,11,0,58009,101.7,19,0,gelderland
14/04/2020,766,dongen,51,15,0,26226,194.5,57.2,0,noord-brabant
14/04/2020,505,dordrecht,163,61,0,119300,136.6,51.1,0,zuid-holland
14/04/2020,498,drechterland,33,3,0,19717,167.4,15.2,0,noord-holland
14/04/2020,1719,drimmelen,42,17,0,27274,154,62.3,0,noord-brabant
14/04/2020,303,dronten,63,21,0,41569,151.6,50.5,0,flevoland
14/04/2020,225,druten,75,19,0,18918,396.4,100.4,0,gelderland
14/04/2020,226,duiven,27,10,0,25124,107.5,39.8,0,gelderland
14/04/2020,1711,echt-susteren,64,35,0,31618,202.4,110.7,0,limburg
14/04/2020,385,edam-volendam,47,19,0,36201,129.8,52.5,0,noord-holland
14/04/2020,228,ede,124,49,0,117166,105.8,41.8,0,gelderland
14/04/2020,317,eemnes,11,1,0,9247,119,10.8,0,utrecht
14/04/2020,770,eersel,42,20,0,19314,217.5,103.6,0,noord-brabant
14/04/2020,1903,eijsden-margraten,114,47,0,25753,442.7,182.5,0,limburg
14/04/2020,772,eindhoven,308,137,0,234456,131.4,58.4,0,noord-brabant
14/04/2020,230,elburg,73,12,0,23161,315.2,51.8,0,gelderland
14/04/2020,114,emmen,58,13,0,107055,54.2,12.1,0,drenthe
14/04/2020,388,enkhuizen,25,17,0,18592,134.5,91.4,0,noord-holland
14/04/2020,153,enschede,139,47,0,159734,87,29.4,0,overijssel
14/04/2020,232,epe,79,22,0,33186,238.1,66.3,0,gelderland
14/04/2020,233,ermelo,70,18,0,27005,259.2,66.7,0,gelderland
14/04/2020,777,etten-leur,116,37,0,43880,264.4,84.3,0,noord-brabant
14/04/2020,779,geertruidenberg,22,9,0,21538,102.1,41.8,0,noord-brabant
14/04/2020,1771,geldrop-mierlo,69,23,0,39733,173.7,57.9,0,noord-brabant
14/04/2020,1652,gemert-bakel,133,69,0,30725,432.9,224.6,0,noord-brabant
14/04/2020,907,gennep,41,14,0,16924,242.3,82.7,0,limburg
14/04/2020,784,gilze en rijen,52,17,0,26438,196.7,64.3,0,noord-brabant
14/04/2020,1924,goeree-overflakkee,215,47,0,50049,429.6,93.9,0,zuid-holland
14/04/2020,664,goes,58,10,0,38080,152.3,26.3,0,zeeland
14/04/2020,785,goirle,60,25,0,23906,251,104.6,0,noord-brabant
14/04/2020,1942,gooise meren,74,21,0,58041,127.5,36.2,0,noord-holland
14/04/2020,512,gorinchem,112,14,0,37009,302.6,37.8,0,zuid-holland
14/04/2020,513,gouda,148,31,0,73443,201.5,42.2,0,zuid-holland
14/04/2020,786,grave,42,17,0,12437,337.7,136.7,0,noord-brabant
14/04/2020,14,groningen,137,16,0,232922,58.8,6.9,0,groningen
14/04/2020,1729,gulpen-wittem,41,14,0,14176,289.2,98.8,0,limburg
14/04/2020,158,haaksbergen,40,13,0,24309,164.5,53.5,0,overijssel
14/04/2020,788,haaren,31,15,0,14371,215.7,104.4,0,noord-brabant
14/04/2020,392,haarlem,218,52,0,162961,133.8,31.9,0,noord-holland
14/04/2020,394,haarlemmermeer,158,53,0,156039,101.3,34,0,noord-holland
14/04/2020,1655,halderberge,43,11,0,30277,142,36.3,0,noord-brabant
14/04/2020,160,hardenberg,124,20,0,60940,203.5,32.8,0,overijssel
14/04/2020,243,harderwijk,62,15,0,48429,128,31,0,gelderland
14/04/2020,523,hardinxveld-giessendam,25,1,0,18295,136.6,5.5,0,zuid-holland
14/04/2020,72,harlingen,11,3,0,15720,70,19.1,0,friesland
14/04/2020,244,hattem,36,10,0,12213,294.8,81.9,0,gelderland
14/04/2020,396,heemskerk,67,25,0,39188,171,63.8,0,noord-holland
14/04/2020,397,heemstede,80,9,0,27239,293.7,33,0,noord-holland
14/04/2020,246,heerde,106,26,0,18587,570.3,139.9,0,gelderland
14/04/2020,74,heerenveen,58,12,0,50494,114.9,23.8,0,friesland
14/04/2020,398,heerhugowaard,88,22,0,57592,152.8,38.2,0,noord-holland
14/04/2020,917,heerlen,205,94,0,87057,235.5,108,0,limburg
14/04/2020,1658,heeze-leende,42,12,0,16150,260.1,74.3,0,noord-brabant
14/04/2020,399,heiloo,34,9,0,23974,141.8,37.5,0,noord-holland
14/04/2020,163,hellendoorn,41,7,0,35923,114.1,19.5,0,overijssel
14/04/2020,530,hellevoetsluis,50,12,0,40158,124.5,29.9,0,zuid-holland
14/04/2020,794,helmond,220,81,0,92432,238,87.6,0,noord-brabant
14/04/2020,531,hendrik-ido-ambacht,22,5,0,31204,70.5,16,0,zuid-holland
14/04/2020,164,hengelo,100,16,0,81147,123.2,19.7,0,overijssel
14/04/2020,1966,het hogeland,22,7,0,47834,46,14.6,0,groningen
14/04/2020,252,heumen,44,16,0,16450,267.5,97.3,0,gelderland
14/04/2020,797,heusden,84,36,0,44699,187.9,80.5,0,noord-brabant
14/04/2020,534,hillegom,20,6,0,22208,90.1,27,0,zuid-holland
14/04/2020,798,hilvarenbeek,28,6,0,15514,180.5,38.7,0,noord-brabant
14/04/2020,402,hilversum,70,21,0,90883,77,23.1,0,noord-holland
14/04/2020,1963,hoeksche waard,158,64,0,87461,180.7,73.2,0,zuid-holland
14/04/2020,1735,hof van twente,48,14,0,35013,137.1,40,0,overijssel
14/04/2020,1911,hollands kroon,51,26,0,48434,105.3,53.7,0,noord-holland
14/04/2020,118,hoogeveen,41,10,0,55697,73.6,18,0,drenthe
14/04/2020,405,hoorn,56,24,0,73232,76.5,32.8,0,noord-holland
14/04/2020,1507,horst aan de maas,90,40,0,42433,212.1,94.3,0,limburg
14/04/2020,321,houten,91,18,0,50146,181.5,35.9,0,utrecht
14/04/2020,406,huizen,48,18,0,41273,116.3,43.6,0,noord-holland
14/04/2020,677,hulst,25,8,0,27556,90.7,29,0,zeeland
14/04/2020,353,ijsselstein,74,31,0,34110,216.9,90.9,0,utrecht
14/04/2020,1884,kaag en braassem,14,6,0,27300,51.3,22,0,zuid-holland
14/04/2020,166,kampen,228,51,0,54340,419.6,93.9,0,overijssel
14/04/2020,678,kapelle,15,2,0,12691,118.2,15.8,0,zeeland
14/04/2020,537,katwijk,83,18,0,65754,126.2,27.4,0,zuid-holland
14/04/2020,928,kerkrade,95,49,0,45744,207.7,107.1,0,limburg
14/04/2020,1598,koggenland,27,7,0,22752,118.7,30.8,0,noord-holland
14/04/2020,542,krimpen aan den ijssel,40,8,0,29533,135.4,27.1,0,zuid-holland
14/04/2020,1931,krimpenerwaard,96,40,0,56319,170.5,71,0,zuid-holland
14/04/2020,1659,laarbeek,74,34,0,22530,328.5,150.9,0,noord-brabant
14/04/2020,1685,landerd,99,29,0,15730,629.4,184.4,0,noord-brabant
14/04/2020,882,landgraaf,90,41,0,37457,240.3,109.5,0,limburg
14/04/2020,415,landsmeer,17,3,0,11492,147.9,26.1,0,noord-holland
14/04/2020,416,langedijk,36,15,0,28157,127.9,53.3,0,noord-holland
14/04/2020,1621,lansingerland,124,32,0,62396,198.7,51.3,0,zuid-holland
14/04/2020,417,laren,21,8,0,11274,186.3,71,0,noord-holland
14/04/2020,80,leeuwarden,47,31,0,124058,37.9,25,0,friesland
14/04/2020,546,leiden,93,32,0,125174,74.3,25.6,0,zuid-holland
14/04/2020,547,leiderdorp,18,9,0,27059,66.5,33.3,0,zuid-holland
14/04/2020,1916,leidschendam-voorburg,59,17,0,76553,77.1,22.2,0,zuid-holland
14/04/2020,995,lelystad,84,43,0,78619,106.8,54.7,0,flevoland
14/04/2020,1640,leudal,126,52,0,35896,351,144.9,0,limburg
14/04/2020,327,leusden,31,8,0,30399,102,26.3,0,utrecht
14/04/2020,1705,lingewaard,59,24,0,46606,126.6,51.5,0,gelderland
14/04/2020,553,lisse,13,5,0,22957,56.6,21.8,0,zuid-holland
14/04/2020,262,lochem,43,10,0,33730,127.5,29.6,0,gelderland
14/04/2020,809,loon op zand,42,20,0,23407,179.4,85.4,0,noord-brabant
14/04/2020,331,lopik,29,17,0,14471,200.4,117.5,0,utrecht
14/04/2020,24,loppersum,2,0,0,9533,21,0,0,utrecht
14/04/2020,168,losser,15,6,0,22685,66.1,26.4,0,overijssel
14/04/2020,263,maasdriel,27,15,0,25034,107.9,59.9,0,gelderland
14/04/2020,1641,maasgouw,53,21,0,23960,221.2,87.6,0,limburg
14/04/2020,556,maassluis,37,14,0,33216,111.4,42.1,0,zuid-holland
14/04/2020,935,maastricht,440,135,0,121558,362,111.1,0,limburg
14/04/2020,420,medemblik,50,15,0,45104,110.9,33.3,0,noord-holland
14/04/2020,938,meerssen,60,15,0,18832,318.6,79.7,0,limburg
14/04/2020,1948,meierijstad,394,166,0,81197,485.2,204.4,0,noord-brabant
14/04/2020,119,meppel,25,5,0,33902,73.7,14.7,0,drenthe
14/04/2020,687,middelburg,34,13,0,48810,69.7,26.6,0,zeeland
14/04/2020,1842,midden-delfland,12,4,0,19344,62,20.7,0,zuid-holland
14/04/2020,1731,midden-drenthe,17,6,0,33182,51.2,18.1,0,drenthe
14/04/2020,1952,midden-groningen,22,6,0,60804,36.2,9.9,0,groningen
14/04/2020,815,mill en sint hubert,22,9,0,10941,201.1,82.3,0,noord-brabant
14/04/2020,1709,moerdijk,41,9,0,37136,110.4,24.2,0,noord-brabant
14/04/2020,1978,molenlanden,75,16,0,43931,170.7,36.4,0,zuid-holland
14/04/2020,1955,montferland,47,9,0,36009,130.5,25,0,gelderland
14/04/2020,335,montfoort,29,12,0,13920,208.3,86.2,0,utrecht
14/04/2020,944,mook en middelaar,24,5,0,7847,305.8,63.7,0,limburg
14/04/2020,1740,neder-betuwe,63,31,0,24342,258.8,127.4,0,gelderland
14/04/2020,946,nederweert,39,28,0,17022,229.1,164.5,0,limburg
14/04/2020,356,nieuwegein,69,30,0,63461,108.7,47.3,0,utrecht
14/04/2020,569,nieuwkoop,33,7,0,28809,114.5,24.3,0,zuid-holland
14/04/2020,267,nijkerk,43,21,0,43176,99.6,48.6,0,gelderland
14/04/2020,268,nijmegen,398,111,0,177698,224,62.5,0,gelderland
14/04/2020,1930,nissewaard,106,32,0,85237,124.4,37.5,0,zuid-holland
14/04/2020,1695,noord-beveland,5,1,0,7395,67.6,13.5,0,zeeland
14/04/2020,1699,noordenveld,13,2,0,31242,41.6,6.4,0,drenthe
14/04/2020,171,noordoostpolder,35,9,0,47262,74.1,19,0,flevoland
14/04/2020,575,noordwijk,27,13,0,43528,62,29.9,0,zuid-holland
14/04/2020,820,"nuenen, gerwen en nederwetten",35,14,0,23379,149.7,59.9,0,noord-brabant
14/04/2020,302,nunspeet,116,29,0,27845,416.6,104.1,0,gelderland
14/04/2020,579,oegstgeest,27,6,0,24843,108.7,24.2,0,zuid-holland
14/04/2020,823,oirschot,38,12,0,18723,203,64.1,0,noord-brabant
14/04/2020,824,oisterwijk,47,16,0,26241,179.1,61,0,noord-brabant
14/04/2020,1895,oldambt,6,2,0,38213,15.7,5.2,0,groningen
14/04/2020,269,oldebroek,82,23,0,23645,346.8,97.3,0,gelderland
14/04/2020,173,oldenzaal,39,14,0,31832,122.5,44,0,overijssel
14/04/2020,1773,olst-wijhe,33,10,0,18251,180.8,54.8,0,overijssel
14/04/2020,175,ommen,32,7,0,18007,177.7,38.9,0,overijssel
14/04/2020,1586,oost gelre,38,8,0,29623,128.3,27,0,gelderland
14/04/2020,826,oosterhout,72,34,0,55990,128.6,60.7,0,noord-brabant
14/04/2020,85,ooststellingwerf,2,1,0,25472,7.9,3.9,0,friesland
14/04/2020,431,oostzaan,19,8,0,9733,195.2,82.2,0,noord-holland
14/04/2020,432,opmeer,5,1,0,11837,42.2,8.4,0,noord-holland
14/04/2020,86,opsterland,17,5,0,29742,57.2,16.8,0,friesland
14/04/2020,828,oss,326,112,0,91932,354.6,121.8,0,noord-brabant
14/04/2020,1509,oude ijsselstreek,41,9,0,39392,104.1,22.8,0,gelderland
14/04/2020,437,ouder-amstel,23,5,0,14029,163.9,35.6,0,noord-holland
14/04/2020,589,oudewater,40,21,0,10226,391.2,205.4,0,utrecht
14/04/2020,1734,overbetuwe,99,53,0,47909,206.6,110.6,0,gelderland
14/04/2020,590,papendrecht,40,7,0,32133,124.5,21.8,0,zuid-holland
14/04/2020,1894,peel en maas,225,134,0,43420,518.2,308.6,0,limburg
14/04/2020,765,pekela,4,4,0,12199,32.8,32.8,0,groningen
14/04/2020,1926,pijnacker-nootdorp,64,19,0,55329,115.7,34.3,0,zuid-holland
14/04/2020,439,purmerend,142,55,0,81233,174.8,67.7,0,noord-holland
14/04/2020,273,putten,16,3,0,24113,66.4,12.4,0,gelderland
14/04/2020,177,raalte,60,20,0,37709,159.1,53,0,overijssel
14/04/2020,703,reimerswaal,22,4,0,22728,96.8,17.6,0,zeeland
14/04/2020,274,renkum,36,14,0,31404,114.6,44.6,0,gelderland
14/04/2020,339,renswoude,12,4,0,5448,220.3,73.4,0,utrecht
14/04/2020,1667,reusel-de mierden,17,8,0,13110,129.7,61,0,noord-brabant
14/04/2020,275,rheden,55,31,0,43736,125.8,70.9,0,gelderland
14/04/2020,340,rhenen,15,4,0,20125,74.5,19.9,0,utrecht
14/04/2020,597,ridderkerk,70,29,0,46204,151.5,62.8,0,zuid-holland
14/04/2020,1742,rijssen-holten,72,23,0,38178,188.6,60.2,0,overijssel
14/04/2020,603,rijswijk,57,18,0,54432,104.7,33.1,0,zuid-holland
14/04/2020,1669,roerdalen,38,25,0,20572,184.7,121.5,0,limburg
14/04/2020,957,roermond,98,48,0,58254,168.2,82.4,0,limburg
14/04/2020,1674,roosendaal,129,19,0,77226,167,24.6,0,noord-brabant
14/04/2020,599,rotterdam,1281,298,0,651376,196.7,45.7,0,zuid-holland
14/04/2020,277,rozendaal,2,1,0,1705,117.3,58.7,0,gelderland
14/04/2020,840,rucphen,36,7,0,22873,157.4,30.6,0,noord-brabant
14/04/2020,441,schagen,57,16,0,46482,122.6,34.4,0,noord-holland
14/04/2020,279,scherpenzeel,17,3,0,9880,172.1,30.4,0,gelderland
14/04/2020,606,schiedam,85,33,0,78739,108,41.9,0,zuid-holland
14/04/2020,88,schiermonnikoog,0,0,0,947,0,0,0,zuid-holland
14/04/2020,1676,schouwen-duiveland,27,10,0,33858,79.7,29.5,0,zeeland
14/04/2020,518,s-gravenhage,635,212,0,545163,116.5,38.9,0,zeeland
14/04/2020,796,'s-hertogenbosch,296,108,0,155113,190.8,69.6,0,noord-brabant
14/04/2020,965,simpelveld,30,17,0,10552,284.3,161.1,0,limburg
14/04/2020,1702,sint anthonis,54,18,0,11672,462.6,154.2,0,noord-brabant
14/04/2020,845,sint-michielsgestel,68,29,0,29203,232.9,99.3,0,noord-brabant
14/04/2020,1883,sittard-geleen,242,91,0,92422,261.8,98.5,0,limburg
14/04/2020,610,sliedrecht,32,7,0,25217,126.9,27.8,0,zuid-holland
14/04/2020,1714,sluis,15,7,0,23217,64.6,30.2,0,zeeland
14/04/2020,90,smallingerland,27,7,0,56154,48.1,12.5,0,friesland
14/04/2020,342,soest,61,20,0,46607,130.9,42.9,0,utrecht
14/04/2020,847,someren,71,27,0,19376,366.4,139.3,0,noord-brabant
14/04/2020,848,son en breugel,51,27,0,17321,294.4,155.9,0,noord-brabant
14/04/2020,37,stadskanaal,4,2,0,31688,12.6,6.3,0,groningen
14/04/2020,180,staphorst,42,7,0,17144,245,40.8,0,overijssel
14/04/2020,532,stede broec,40,16,0,21734,184,73.6,0,noord-holland
14/04/2020,851,steenbergen,45,11,0,24501,183.7,44.9,0,noord-brabant
14/04/2020,1708,steenwijkerland,51,11,0,44139,115.5,24.9,0,overijssel
14/04/2020,971,stein,72,36,0,25000,288,144,0,limburg
14/04/2020,1904,stichtse vecht,68,26,0,64928,104.7,40,0,utrecht
14/04/2020,715,terneuzen,80,19,0,54438,147,34.9,0,zeeland
14/04/2020,93,terschelling,1,0,0,4889,20.5,0,0,zeeland
14/04/2020,448,texel,11,4,0,13573,81,29.5,0,noord-holland
14/04/2020,1525,teylingen,32,12,0,37426,85.5,32.1,0,zuid-holland
14/04/2020,716,tholen,107,34,0,25758,415.4,132,0,zeeland
14/04/2020,281,tiel,68,34,0,42161,161.3,80.6,0,gelderland
14/04/2020,855,tilburg,501,159,0,219800,227.9,72.3,0,noord-brabant
14/04/2020,183,tubbergen,61,10,0,21279,286.7,47,0,overijssel
14/04/2020,1700,twenterand,40,9,0,33743,118.5,26.7,0,overijssel
14/04/2020,1730,tynaarlo,32,7,0,33879,94.5,20.7,0,drenthe
14/04/2020,737,tytsjerksteradiel,14,4,0,32046,43.7,12.5,0,friesland
14/04/2020,856,uden,217,88,0,42122,515.2,208.9,0,noord-brabant
14/04/2020,450,uitgeest,18,4,0,13649,131.9,29.3,0,noord-holland
14/04/2020,451,uithoorn,35,12,0,29466,118.8,40.7,0,noord-holland
14/04/2020,184,urk,44,19,0,21033,209.2,90.3,0,flevoland
14/04/2020,344,utrecht,577,163,0,357694,161.3,45.6,0,utrecht
14/04/2020,1581,utrechtse heuvelrug,67,21,0,49601,135.1,42.3,0,utrecht
14/04/2020,981,vaals,20,9,0,10099,198,89.1,0,limburg
14/04/2020,994,valkenburg aan de geul,51,14,0,16360,311.7,85.6,0,limburg
14/04/2020,858,valkenswaard,97,14,0,31200,310.9,44.9,0,noord-brabant
14/04/2020,47,veendam,7,2,0,27387,25.6,7.3,0,groningen
14/04/2020,345,veenendaal,78,32,0,66491,117.3,48.1,0,utrecht
14/04/2020,717,veere,19,5,0,21885,86.8,22.8,0,zeeland
14/04/2020,861,veldhoven,76,25,0,45458,167.2,55,0,noord-brabant
14/04/2020,453,velsen,178,25,0,68660,259.2,36.4,0,noord-holland
14/04/2020,983,venlo,202,115,0,101797,198.4,113,0,limburg
14/04/2020,984,venray,76,35,0,43604,174.3,80.3,0,limburg
